transmitter_x,transmitter_y,receiver_x,receiver_y,interceptor_x,interceptor_y,transmitter_power_db,antenna_gain_db,technology,text_scenario,power_scenario
15,15,27.012462607680376,18.33392373065346,20.031304119339456,15.497331497587318,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,6.465332148886215,23.932637755126724,22.328486907200308,26.79535035791684,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,22.17758538082585,13.752835068477538,20.16573904513202,10.234937364654929,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,18.293145138572513,21.547899879122117,6.184876565081075,20.880212505895955,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,25.579117914084424,16.551794549620826,2.1383421996075014,18.469956210985767,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,14.766030764536758,22.982143303811966,3.2841781717347507,9.814033919679913,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,23.1001153427109,3.9200922973321717,27.817712808959985,9.956642155339953,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,22.529317090697912,3.894203013258768,5.524720153793156,2.011635004040425,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,26.882866574723675,3.1724314476101823,12.505347259717533,8.976535272521174,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,26.25730709748773,19.495282800925104,26.879682006974036,15.937294709686462,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,24.810880970354745,2.910188683229223,7.4004608551718585,2.755787867004227,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,15.344855980716446,7.554403728096805,19.145132369059127,6.19718077898674,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,5.772611525123004,8.005928829931932,11.75829074441381,26.79734384674764,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,4.724621127033273,28.429298373425663,2.7912244577485,10.470951937139025,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,18.915978221838113,9.665553145017117,10.361372940950544,8.194838154291485,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,28.97294283939456,26.833803592431575,27.143169356386185,26.4755977808621,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,17.12406812263151,9.988792260510232,13.290794000601496,6.679215760053704,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,26.891616600398038,21.852551124599998,20.10611749206611,18.17657893428441,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,5.161540312944827,28.646915188689484,18.871444533083995,10.634262475668555,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,24.96447937667408,22.958567888547382,16.784678366085913,6.306544340761564,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,18.32950615512673,24.9957212488123,18.23318653460629,10.34064396522447,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,28.896334056132925,17.96659244556217,15.1401610764717,16.524109265462766,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,16.918524587093696,25.016316643658683,6.500633976104427,17.380723543257368,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,1.8143879520852135,23.979497040850493,27.09692263474128,11.78239202257179,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,7.234795064922977,8.80943363052438,29.409338978458262,13.309520929340536,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,12.497408636275823,1.953458124401739,4.063464600947623,4.425498546738984,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,14.368550275489048,0.7206142232360735,20.571134840708723,1.7669098142728956,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,27.99447961974989,18.386280234662166,28.99297736860435,20.89225702271675,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,9.75545230081347,22.047718255120245,22.141964615875114,10.75614177005368,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,4.314886418196409,18.471311194648365,7.095264264755096,26.869994530834106,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,12.23378638271555,0.0994858862451975,10.58796703639155,11.297594466640291,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,21.659499913250595,7.80643836641203,2.848972142200279,18.495816142341145,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,11.861927076800487,28.323759119344327,23.700973916962848,26.72999608115479,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,29.268012357992028,3.117015089763202,6.365699547272804,24.692706908501712,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,29.81523266151507,4.119884248085103,21.92333327934442,29.754721429485276,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,7.021214204110931,23.815727744883766,22.327576098156715,24.22755061211488,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,9.758535446265501,0.9926726564121713,1.906629129117332,6.354827249769459,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,28.22088552348791,5.9240078400366265,13.006828520162687,9.84964468758108,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,10.901572729997364,1.1938694947760875,24.21195677457569,21.0250206053729,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,17.749957683040837,4.328981354261163,6.873070561520559,27.93132541924471,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,14.124412204316343,15.381766253518398,16.93201833374714,25.49293370699894,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,8.016405878434421,0.7743219053268591,7.037586920281287,5.224898066664948,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,8.37827516487586,9.996687145944229,12.721117297095251,1.6830274087391894,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,6.5952905021677575,0.8251070503663238,4.571456430034903,12.527983110202445,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,7.045023540226648,4.632611599649568,12.195634216903438,18.22654711896411,30.01702850447732,11.759739284390124,2G,baseline,high
15,15,17.170862590323086,10.50116892075136,19.37179228582352,5.9355567163246326,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,19.18049792228498,20.911435595311236,0.443165682433061,12.58064512269995,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,6.933663522680109,11.72146339173078,15.690523467943542,23.632224155227423,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,24.956443098475802,8.679217984253718,29.015028872518982,3.155163163232344,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,15.942844419939991,23.90951261126218,15.253781052778303,12.554234099230973,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,24.630781569227253,4.267098814748427,5.724182425975158,29.175268004866016,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,8.681442681198927,4.127416027007592,18.42807181367615,19.492175097697096,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,12.335028206107786,8.98946587824599,17.8040935557174,4.301651710367751,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,28.58152698037882,25.00245032321574,7.208022527537877,11.282638306667565,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,23.78865574243208,0.3401100759329645,28.36122736733067,6.174407770927677,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,28.069881554522727,25.51877749665605,18.05941930227234,21.9166992674653,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,24.362937762583886,7.268146204492865,28.343981753039422,28.168247435639298,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,9.898788681825613,12.437569621478495,29.392470942116354,23.97190671651124,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,13.15334695161516,13.90837433167114,18.582467348826192,11.375084476674807,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,27.31708449189867,27.865421849046207,2.5855914965174973,13.349431146278567,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,19.748516382402226,8.787801383069885,3.215901722732225,7.166438334225127,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,13.663017078714093,28.888499845303524,13.406350710360556,21.044912453373378,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,20.40935842958648,10.560233040401156,23.32594008939917,19.437342819606254,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,23.665367477450783,20.16573341207591,9.727604926588976,25.48977496805058,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,22.23544324784405,4.2182843283636915,15.300770338643874,28.277135289187385,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,5.90066412902565,10.473304130146236,29.598404312840508,24.863438459387492,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,29.654798395001432,25.681041796173297,28.986143403005293,18.86392162169075,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,13.325974352623975,25.95209931502246,5.340265175711444,0.8091766822949353,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,10.656225472890068,2.2354807540809185,5.429148500416495,7.578371117751951,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,26.001315304431962,1.9640340243266763,9.79510784765077,14.292775087729753,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,8.995359068998214,6.518154297336816,12.72551194465392,8.25096970629412,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,25.736369834944178,21.964188605073108,28.152897297942893,9.092452034449433,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,3.5767947823559245,15.995182041509446,7.779456514334051,17.826561317247815,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,12.075665863008114,14.042760202960956,1.4194101338365328,25.93096081985126,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,28.78071365194941,27.85565632344881,24.64421611308337,9.555971882618394,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,20.62332956221463,15.030220932188264,4.75454006103404,0.6735727277701187,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,26.848476022485702,9.03914132489223,19.873588070638874,27.99780983067247,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,12.212356003386141,25.167047956736692,26.580638194594613,20.71945503337401,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,20.753759924468145,25.360387717759217,26.451121277968987,19.376432185991916,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,23.76990144363574,28.475099099509055,24.48015112098984,26.107428158473002,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,13.47907485235054,10.763909937179855,22.64391622319319,4.4034959587044,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,19.14974305632961,7.567796388533212,5.1261759137921645,25.669042439992616,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,26.858738568288242,5.742404995168719,25.580905606759643,21.4688159524409,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,3.9100705851197515,15.128374709967277,3.308886935861577,26.366716428485077,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,2.621991775058796,8.948850884852458,28.099127038569666,3.6384600460925034,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,25.434545332513196,25.282986775736536,16.20321458226307,23.143742134285013,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,12.384821645354297,21.086728495445467,27.895808609686792,11.516221349952522,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,1.7112692506586036,3.7691866038565447,9.996624479246416,5.34322855109591,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,23.912209961644283,9.142713416438191,3.867172501616891,14.181073695512746,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,8.667717692553119,25.732447338195726,22.3402639318898,25.580328595407167,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,12.021740030483437,0.35543918429929877,5.2887358892251,17.228841382326678,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,29.56149414032131,9.801773099315715,26.483781332640177,2.3735415239006463,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,12.729997936315105,2.69961558050819,13.592868451683914,20.099069664390825,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,8.78197794081802,10.408920192573616,21.384487361674292,25.328654347100443,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,7.40236051181347,11.583600383661073,0.46882748487805714,28.708889089483126,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,21.251184640348313,28.437450041880126,13.746338042115964,5.609496587346135,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,24.73707016863759,27.003327247862863,27.837208896146464,2.999210267414206,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,4.633746139601337,16.14944575860907,24.62868325852953,6.746983364440316,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,20.35161615079543,2.3800362148022614,21.108199630560666,2.053248816986175,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,17.570390748245913,19.749401489861015,24.75783599230357,26.870773589141546,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,20.923433512867813,2.5297159819305515,9.627371168220508,21.062883603418936,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,0.8885015542559727,18.41936919301625,8.215832295720244,16.157845026444612,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,2.790923611295817,18.599820746354272,0.9627515510860118,5.9739842710442375,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,3.375406637678874,28.70941863097911,13.984162514457912,29.280310381146958,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,29.828398837692014,18.67504648690752,12.599745260907332,20.94914093752746,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,17.17114549766053,26.30237775775843,9.464541409550618,2.74210622938888,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,10.3189192570545,27.12957213115419,5.1067147859854645,29.723030959709654,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,17.41381152183541,24.398427394495176,27.75462187407433,22.035130967917386,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,17.99872160544477,11.700256696376968,7.9178460858777235,7.657429417403382,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,16.45895113269304,22.783228134947922,16.416370118412615,29.58424411416287,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,10.819021880951341,19.755219956693946,9.078329629500804,7.070271562528232,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,28.18230276414587,18.93078515305544,24.969080004457425,5.076850598579389,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,10.229489121474082,25.971995682983746,2.752066307610639,15.784057402595483,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,2.2264723722391953,16.82668618696491,2.6836055217289987,5.2600511354655985,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,9.366362418480337,7.662752122762116,0.7866962962830248,13.18244754419988,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,0.03691366057337442,28.780689473127776,28.087457781875205,9.846571189394563,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,8.5921663282314,3.0219088973495465,28.487240665827656,7.375083172674268,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,17.34748230466157,28.029016950678322,23.541733113001836,0.4378423442543766,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,4.682735992441286,20.066270827286075,12.672624003736146,5.81737794179787,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,14.625244407428543,9.685885381127529,1.8053236558704988,28.823957437070987,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,13.0947756023741,5.562897944883972,18.70180922088248,20.045864959959882,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,3.143001035755182,3.8652046644565563,4.707374710631514,22.478306592868172,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,8.569180804885978,2.832607683168067,21.031173248693225,24.48807452626057,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,20.648386832624755,9.6547479062518,14.676173627334006,6.0672023080071185,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,28.893578856354317,24.872468397648113,5.95848816822854,8.785285672992966,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,17.38910563757755,16.465298032925727,24.672159180143346,22.60304078190573,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,26.05813094418654,20.376437355080977,4.899633009099298,8.916969219447047,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,4.160053780960493,15.05163522435695,3.7858278513993815,28.26683998537613,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,10.332233938548837,22.280550367241258,27.324170891009278,5.010950119875127,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,0.6616104373299247,25.163911276318473,2.1441374770662813,13.892848442820027,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,29.366538373406158,25.337281712074567,9.22566783492943,20.244783411633108,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,3.9592419384428403,4.589865875193526,9.338965277306897,0.07877510155505085,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,8.411336345577496,28.800762000941642,8.27540810109749,22.787267027110595,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,2.2766852271221563,21.73667810810155,25.999060322931417,12.960464943883261,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,25.992001606475768,13.112980321317519,18.770295171494492,21.021550323968874,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,24.849158600049968,2.2052166282114793,28.867070422684424,8.337452791009914,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,19.957105165614536,4.312955852450032,0.3535002472240223,9.747881284405278,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,7.801026478345783,6.187785616522148,1.9500456123506116,2.9549326770745465,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,18.69334194724464,5.0779383010636705,6.171836045521639,7.992194338824215,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,12.697636387119193,16.39126318739336,1.2358191801456342,4.541769441901426,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,15.263275151058979,29.69439402688595,26.90101596618914,26.796220924297337,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,29.34760844082411,29.796936873002235,20.772547414813094,17.49103827585566,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,1.3082629899873532,10.100537045440705,13.572160395850162,20.92282814339245,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,15.630101004201194,21.47474259988467,3.310478386767092,4.157718359932324,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,21.85068609786061,28.75861110633944,10.023354843501467,14.8098827888517,30.01702850447732,11.014745337343639,2G,baseline,baseline
15,15,25.04246782802029,22.6089661361636,15.024832847852167,5.398343597495438,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,9.323496641838833,17.203631575221515,9.807985502254292,10.122415944645445,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,27.661574624188983,17.916749068967153,3.2249787107102366,8.31217071542493,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,0.7136620197225063,22.292816833924096,27.763697109233377,5.112233809271917,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,6.444411320029246,24.267837296420804,24.8685428487261,21.22581098413591,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,27.68161993582387,19.23762627476012,29.467257344930466,0.4973021951406531,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,17.24703311717042,27.006860557256225,7.440571854413006,2.3068708048550137,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,28.470203776343855,12.341374933439148,11.206462152750417,16.954124655102778,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,9.496057923073844,9.195194731157342,16.82306571236143,19.980990823544822,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,0.1380185014100055,7.768592221736897,23.10941263999263,29.063984213046545,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,16.546033965276013,0.42747571078906366,15.036033994590062,2.6641259349205484,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,1.1688375954295727,26.496326025425237,23.521863035473032,5.795940997902677,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,6.196849748553689,11.38933019521862,10.150888595709802,21.32889777061411,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,6.570997310695477,10.875793917640554,28.222761277752713,12.7053467524205,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,11.331125517766381,28.16839202718744,4.32390848834872,6.951563647941901,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,3.376003173097529,16.60941531411582,8.377731343215508,6.64811239470604,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,21.34889282939727,13.642327646561473,21.945204665767665,4.575534389227242,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,13.600173779957458,11.085897236205325,10.790107017175213,20.52950967084147,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,13.39708327472423,0.37461863475139134,17.295111678020714,22.423889234123845,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,8.079067467490624,14.349042442815847,20.396308291905434,0.6014660289325713,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,17.88862873584315,28.519538618766795,19.333437801054615,26.791020533025954,30.01702850447732,13.377360958218386,2G,baseline,high
15,15,8.308943347064375,0.9332575642521768,0.004451314792587313,26.503741856753436,30.01702850447732,13.377360958218386,2G,baseline,high
